perf_id,method_text,label
1212858,Doubles (4m),multiple_methods
1212881,Doubles (2m),multiple_methods
1212890,Mixed Doubles,multiple_methods
1212897,Minor (7m),multiple_methods
1212905,Doubles (2 Methods),multiple_methods
1212932,Call Changes (the Queens Peal),call_changes
1212944,Spliced Surprise Major (4 Methods),multiple_methods
1212951,Spliced Surprise Major (4m),multiple_methods
1212989,Surprise Minor (7 Methods),multiple_methods
1213093,Doubles (16v),multiple_methods
1213097,Minor (7 Methods),multiple_methods
1213099,Spliced Surprise Major (4m),multiple_methods
1213155,Doubles,unclassified
1213159,Doubles (1p/2m/1v),multiple_methods
1213162,Doubles (21m),multiple_methods
1213167,Surprise Minor,unclassified
1213172,February Doubles,unclassified
1213222,Minor,unclassified
1213229,Minor,unclassified
1213240,Doubles,unclassified
1213241,Spliced Surprise Major (6 Methods),multiple_methods
1213276,Spliced Surprise Major (std 8),multiple_methods
1213354,Minor,unclassified
1213388,Spliced Surprise Major,multiple_methods
1213402,Spliced Surprise Major (10 Methods),multiple_methods
1213409,Doubles (10m/1p),multiple_methods
1213420,Doubles,unclassified
1213443,Mixed Doubles,multiple_methods
1213447,Doubles (8m/V),multiple_methods
1213451,Doubles,unclassified
1213454,Surprise Minor (7 Methods),multiple_methods
1213457,Plain and Little Minor,multiple_methods
1213475,Doubles,unclassified
1213508,Doubles,unclassified
1213517,Surprise Minor (7 Methods),multiple_methods
1213545,Spliced Surprise Major,multiple_methods
1213563,Spliced Surprise Major (23 Methods),multiple_methods
1213565,Doubles,unclassified
1213590,"Bob Doubles, Grandsire Doubles",multiple_methods
1213594,Dingestow Doubles,unclassified
1213597,Doubles (5 Methods),multiple_methods
1213599,Spliced Surprise Major,multiple_methods
1213600,Mixed Doubles,multiple_methods
1213615,Doubles (13m/v),multiple_methods
1213664,Spliced Surprise Major (8 Methods),multiple_methods
1213691,Doubles (4m),multiple_methods
1213700,Spliced Surprise Major (23 Methods),multiple_methods
1213705,Doubles,unclassified
1213718,Mixed Doubles (42 M and V),multiple_methods
1213753,Spliced Surprise Major (8m),multiple_methods
1213759,Doubles (6 methods),multiple_methods
1213787,Surfleet and Cambridge Minor,multiple_methods
1213828,Doubles (3 Methods),multiple_methods
1213830,Doubles (3m/V),multiple_methods
1213856,Doubles (4v),multiple_methods
1213878,Surprise Minor,unclassified
1213891,Mixed Doubles,multiple_methods
1213892,Mixed Doubles,multiple_methods
1213898,Spliced Plain Royal (10m),multiple_methods
1213933,Potterhanworth Single Court Doubles,unclassified
1213939,Treble Bob Minor,unclassified
1213948,Single Oxford and Plain Bob Minor,multiple_methods
1213954,Doubles (11 Methods),multiple_methods
1214021,Spliced Surprise Major,multiple_methods
1214046,Spliced Surprise Major,multiple_methods
1214050,Woodbine Delight Minor and Oxford Treble Bob Minor,multiple_methods
1214066,Surprise Minor,unclassified
1214070,Spliced Surprise Major (4 Methods),multiple_methods
1214084,Minor (9m),multiple_methods
1214101,Spliced Plain and Little Bob Minor,multiple_methods
1214119,Surprise Minor,unclassified
1214143,Doubles,unclassified
1214168,Doubles,unclassified
1214220,Spliced Mixed Doubles (8m/10v/1p),multiple_methods
1214226,Doubles (3m/4v),multiple_methods
1214229,Surprise Minor (7 Methods),multiple_methods
1214321,Call Changes (on 6 Bells),call_changes
1214351,Rounds on 10,rounds
1214481,Spliced Cinques and Maximus,multiple_methods
1214487,Delight Minor (35 Methods),multiple_methods
1214493,Spliced Surprise Major (8 Methods),multiple_methods
1214498,Doubles,unclassified
1214507,Surprise Minor,unclassified
1214619,Spliced Surprise Minor,multiple_methods
1214734,Mixed Surprise Minor,multiple_methods
1214750,Treble Bob Minor (4m),multiple_methods
1214759,Kent and Oxford Treble Bob Major,multiple_methods
1214817,Spliced Surprise Major,multiple_methods
1214829,Spliced Surprise Major,multiple_methods
1214838,Fevrier Delight Major,unclassified
1214856,Spliced Surprise Major (8m),multiple_methods
1214868,Doubles,unclassified
1214876,Spliced Surprise Major (6m),multiple_methods
1214883,Plain and Little Bob Minor,multiple_methods
1214884,Spliced Surprise Major (2 M),multiple_methods
1215121,20 Minutes Of Call Changes,call_changes
1215222,April Day Doubles,unclassified
1215223,Spliced Maximus (8 Methods),multiple_methods
1215264,Doubles,unclassified
1215400,Spliced Triples (stedman and Grandsire),multiple_methods
1215404,Doubles (5 Methods),multiple_methods
1215723,Quarndon Doubles,unclassified
1215739,Doubles (13m/v),multiple_methods
1215743,Mixed Doubles,multiple_methods
1215746,Adrian's Seventy Doubles,unclassified
1215757,April Day Doubles,unclassified
1215814,Spliced Surprise Minor (23m),multiple_methods
1215819,Mixed Doubles,multiple_methods
1215825,April Day Doubles,unclassified
1215833,Spliced Treble Bob Major (2m),multiple_methods
1215839,Spliced Surprise Major (23 Methods),multiple_methods
1215847,Call Changes,call_changes
1215863,Doubles (6m),multiple_methods
1215879,Surprise Minor,unclassified
1215886,Mixed Doubles (5m),multiple_methods
1215925,Spliced Cinques and Maximus (4m),multiple_methods
1215960,Three Method Doubles,unclassified
1215963,Call Changes,call_changes
1215968,Double Court Minor,unclassified
1215973,Minor,unclassified
1215995,Minor,unclassified
1216043,Doubles (2m),multiple_methods
1216062,Surprise Minor,unclassified
1216086,Surprise Minor,unclassified
1216102,Multi-Doubles,multiple_methods
1216106,Surprise Minor,unclassified
1216120,Mixed Doubles,multiple_methods
1216129,Singles,unclassified
1216138,Spliced Surprise Major (3 Methods),multiple_methods
1216143,Treble Bob Minor (2 Methods),multiple_methods
1216144,St Clement's Bob Minor,unclassified
1216164,Surprise Minor (2 Methods),multiple_methods
1216165,Surprise Minor,unclassified
1216166,Mixed Doubles,multiple_methods
1216167,Surprise Minor,unclassified
1216170,Mixed Doubles,multiple_methods
1216173,Mixed Doubles,multiple_methods
1216184,Spliced Surprise Minor,multiple_methods
1216188,Surprise Minor (7 Methods),multiple_methods
1216191,Minor,unclassified
1216200,Doubles (2 Methods),multiple_methods
1216203,Doubles (6 Methods),multiple_methods
1216283,Spliced Minor (5 Methods),multiple_methods
1216285,Spliced Royal (6m),multiple_methods
1216300,Spliced Surprise Major (14 Methods),multiple_methods
1216303,Rounds,rounds
1216361,Spliced Surprise Major,multiple_methods
1216366,Doubles (2 Methods),multiple_methods
1216386,Surprise Minor,unclassified
1216587,Plain and Little Bob Minor,multiple_methods
1216620,Surprise Minor,unclassified
1216630,Spliced Plain Major (7m),multiple_methods
1216636,"240 Reverse St Bartholomew, 480 Grandsire, 540 Plain Bob Doubles",multiple_methods
1216642,Surprise Minor,unclassified
1216705,Bluebell Doubles,unclassified
1216708,Spliced Surprise Major,multiple_methods
1216711,Surprise Minor,unclassified
1216729,Spliced Surprise Major (23 Methods),multiple_methods
1216739,Spliced Surprise Major (13 Methods),multiple_methods
1217028,Plain Minimus,unclassified
1217099,Spliced Caithness and Bourne Surprise Minor,multiple_methods
1217105,Doubles and Minor (5m/p),multiple_methods
1217113,Doubles (1 Principle/ 5 Methods),multiple_methods
1217121,Doubles,unclassified
1217127,Call Changes,call_changes
1217135,Doubles,unclassified
1217147,Doubles,unclassified
1217155,Doubles,unclassified
1217160,Spliced Surprise Major,multiple_methods
1217161,Lichfield Doubles,unclassified
1217215,Spliced Cinques and Maximus (2m/p),multiple_methods
1217293,Doubles,unclassified
1217297,Doubles,unclassified
1217302,St Columb Doubles,unclassified
1217756,Doubles (5 Methods),multiple_methods
1217774,Doubles,unclassified
1217786,Spliced Surprise Major (8m),multiple_methods
1217796,Ken Schneider Doubles,unclassified
1217826,Doubles,unclassified
1217835,Doubles,unclassified
1217866,Oxford Bob Triples,unclassified
1217882,Call Changes,call_changes
1217917,Doubles (5m/V),multiple_methods
1217922,Spliced Surprise Major (11 Methods),multiple_methods
1217928,Mixed Doubles,multiple_methods
1217933,Doubles (3 Methods),multiple_methods
1217935,"Spliced Plain Bob, Little Bob and Cambridge Minor",multiple_methods
1217944,Minor (4 Methods),multiple_methods
1217958,Mixed Doubles,multiple_methods
1217960,Plain Bob and Original Doubles,multiple_methods
1218077,Surprise Minor,unclassified
1218082,Doubles,unclassified
1218086,Surprise Minor,unclassified
1218099,Spliced Plain Royal (10m),multiple_methods
1218104,Doubles (4m),multiple_methods
1218117,Mixed Doubles,multiple_methods
1218132,Spliced Maximus (10m),multiple_methods
1218154,Minor,unclassified
1218163,Surprise Minor (2 Methods),multiple_methods
1218385,Minimus (8m),multiple_methods
1218388,Doubles (3m),multiple_methods
1218395,Spliced Minor,multiple_methods
1218554,Spliced Surprise Major,multiple_methods
1218593,Minor (seven Methods),multiple_methods
1218596,Spliced Surprise Royal (3 Methods),multiple_methods
1218605,Spliced Major (24 Methods),multiple_methods
1218614,Surprise Minor,unclassified
1218615,Spliced Surprise Major,multiple_methods
1218819,Doubles,unclassified
1218896,Mixed Doubles,multiple_methods
1218934,Spliced Surprise Minor (12 Methods),multiple_methods
1219325,Lismore Minimus,unclassified
1219394,Mixed Doubles (2m),multiple_methods
1219434,Spiced Curry Doubles,unclassified
1219436,Spliced Surprise Major (4m),multiple_methods
1219541,Spliced Royal,multiple_methods
1219562,Minor,unclassified
1219615,Minor (7m),multiple_methods
1219641,Single Oxford and Plain Bob Minor,multiple_methods
1219663,Call Changes,call_changes
1219667,Baptism Doubles Call Changes,call_changes
1219668,Whyatt Doubles Call Changes,call_changes
1219687,Treble Bob Minor (10m),multiple_methods
1219705,Valerie Prior Doubles,unclassified
1219735,Spliced Surprise Royal,multiple_methods
1219739,Doubles (4m/V),multiple_methods
1219744,Surprise Minor (2 Methods),multiple_methods
1219752,Doubles (5 Methods),multiple_methods
1219777,Doubles (3m/4v),multiple_methods
1219787,Mixed Doubles (5m),multiple_methods
1219796,Spliced Surprise Major,multiple_methods
1219797,Doubles (6 P/m),unclassified
1219802,Doubles (7m/V),multiple_methods
1219836,Oxford Bob Triples,unclassified
1219855,Doubles (4m),multiple_methods
1219894,Doubles (40m/V),multiple_methods
1219899,Surprise Minor,unclassified
1220344,Doubles (5m),multiple_methods
1220347,Doubles (5mv),unclassified
1220348,Spliced Surprise Minor (3 Methods),multiple_methods
1220364,Minor,unclassified
1220367,Spliced Surprise Major (14 Methods),multiple_methods
1220382,Surprise Minor (7 Methods),multiple_methods
1220384,Spliced Surprise Major (4m),multiple_methods
1220389,Spliced Surprise Minor (3 Methods),multiple_methods
1220436,Spliced Surprise Maximus (3m),multiple_methods
1220465,Spliced Triples (4m),multiple_methods
1220476,Surprise Minor,unclassified
1220479,Spliced Cinques and Maximus (2m),multiple_methods
1220485,Minor (2m),multiple_methods
1220497,Surprise Minor,unclassified
1220504,Canterbury Minor,unclassified
1220520,Doubles (1p/4m/1v),multiple_methods
1220530,Doubles,unclassified
1220650,Doubles,unclassified
1220657,Surprise Minor (7 Methods),multiple_methods
1220691,Surprise Minor,unclassified
1220695,Plain Minor,unclassified
1220699,Spliced Surprise Major,multiple_methods
1220702,Doubles,unclassified
1220703,Doubles,unclassified
1220714,Surprise Minor (13 Methods),multiple_methods
1220727,Surprise Minor,unclassified
1220731,Spliced Surprise Royal (4 Methods),multiple_methods
1220733,Doubles (20m/v),multiple_methods
1220736,Doubles,unclassified
1220762,Yorkshire Doubles,unclassified
1220778,Doubles,unclassified
1220784,Surprise Minor,unclassified
1220849,Doubles (11 Methods),multiple_methods
1220860,Doubles (2 Methods),multiple_methods
1220871,Doubles,unclassified
1220885,Doubles (2m),multiple_methods
1220888,Surprise Minor (2m),multiple_methods
1220890,Spliced Surprise Major,multiple_methods
1220891,Doubles (3m),multiple_methods
1220892,Doubles (2m),multiple_methods
1220893,Mixed Doubles,multiple_methods
1220894,Doubles (3 Methods),multiple_methods
1220902,Doubles (2m/9v),multiple_methods
1220908,Spliced Doubles and Minor,multiple_methods
1220910,Goxhill Doubles,unclassified
1220913,Spliced Surprise Major (8 Methods),multiple_methods
1220918,Surprise Minor,unclassified
1220920,Doubles (11m/V),multiple_methods
1220936,Spliced Cinques and Maximus (5m),multiple_methods
1220951,Doubles (5m),multiple_methods
1220985,Call Changes,call_changes
1220991,Minor,unclassified
1220997,Spliced Surprise Major (8m),multiple_methods
1221008,St Indract Doubles Call Changes,call_changes
1221115,Spliced Surprise Royal (8 Methods),multiple_methods
1221540,Doubles (2mv),unclassified
1221649,Doubles (11 Methods),multiple_methods
1221836,Surprise Minor (7 Methods),multiple_methods
1221839,Doubles (7 Methods and 4 Variations),multiple_methods
1221865,Spliced Surprise Major,multiple_methods
1221873,Spliced Surprise Major,multiple_methods
1221889,Spliced Maximus (10m),multiple_methods
1221894,Doubles,unclassified
1221898,Doubles (3m),multiple_methods
1221899,Doubles,unclassified
1222125,Spliced Surprise Royal,multiple_methods
1222130,Surprise Minor (14 Methods),multiple_methods
1222137,Doubles (5m),multiple_methods
1222139,Doubles,unclassified
1222147,Surprise Minor,unclassified
1222151,Doubles (11 M/V),multiple_methods
1222156,Spliced Surprise Major (8m),multiple_methods
1222194,Doubles (11m),multiple_methods
1222199,Surprise Minor (7 Methods),multiple_methods
1222208,Spliced Surprise Major,multiple_methods
1222228,Plain Doubles (4 Methods),multiple_methods
1222234,Surprise Minor (7 Methods),multiple_methods
1222236,Surprise Minor,unclassified
1222237,March Doubles,unclassified
1222239,Allendale and Cambridge Surprise Minor,multiple_methods
1222267,Minor,unclassified
1222269,Call Changes,call_changes
1222271,Mixed Doubles,multiple_methods
1222287,Doubles (2m),multiple_methods
1222300,Surprise Minor,unclassified
1222301,Spliced Surprise Minor (41m),multiple_methods
1222304,Spliced Surprise Major (4m: Csyr),multiple_methods
1222305,Spliced Plain Major (9m),multiple_methods
1222308,Surprise Minor,unclassified
1222342,Mixed Doubles,multiple_methods
1222346,Spliced Surprise Minor (17m),multiple_methods
1222406,Minor (2 Methods),multiple_methods
1222476,Spliced Surprise Major (4m),multiple_methods
1222533,St Patrick Doubles,unclassified
1222545,Spliced Surprise Major (6 Methods),multiple_methods
1222550,Minor (7m),multiple_methods
1222572,Doubles and Minor,multiple_methods
1222578,Doubles (8 Methods),multiple_methods
1222591,Doubles (3m),multiple_methods
1222593,Doubles,unclassified
1222619,Doubles (11 Methods),multiple_methods
1222659,Doubles (11m/V),multiple_methods
1222701,Candlesby Slow Course Doubles,multiple_methods
1222723,Spliced Surprise Maximus (3 Methods),multiple_methods
1222724,Spliced Surprise Major,multiple_methods
1222732,Fortieth Birthday Doubles,unclassified
1222751,Minor (2 Methods),multiple_methods
1222757,Mixed Doubles,multiple_methods
1222763,Doubles (7m),multiple_methods
1222785,Doubles,unclassified
1222812,Spliced Surprise Major (6 Methods),multiple_methods
1222815,St Clements Bob Minor,unclassified
1222827,Spliced Surprise Royal,multiple_methods
1222843,Minor,unclassified
1222846,Spliced Surprise Major (8m),multiple_methods
1222855,Doubles (11 Methods),multiple_methods
1222859,Celebration Doubles Call Changes,call_changes
1222865,Doubles (5 Methods),multiple_methods
1222884,Mixed Doubles (5m 1v),multiple_methods
1222886,Spliced Cinques and Maximus (2m/p),multiple_methods
1222927,Three Saints Doubles,unclassified
1222931,April Day Doubles,unclassified
1222949,Spliced Surprise Minor,multiple_methods
1222950,Surprise Minor,unclassified
1222953,Doubles (m/V),unclassified
1222955,"Queens and Tittums, Rounds",rounds
1222956,Doubles,unclassified
1222957,Spliced Plain Royal (12m),multiple_methods
1222961,Doubles,unclassified
1222973,Joyous Doubles Call Changes,call_changes
1222992,Doubles,unclassified
1223000,Spliced Surprise Royal,multiple_methods
1223014,Surprise Minor,unclassified
1223032,Oxford Bob Triples,unclassified
1223043,Doubles (3 Methods),multiple_methods
1223046,Doubles (1p+2m),multiple_methods
1223055,Treble Dodging Minor (3 Methods),multiple_methods
1223057,Minor (4 Methods),multiple_methods
1223065,Dennis and Grandsire Doubles,multiple_methods
1223070,Golden Wedding Doubles,unclassified
1223084,Spliced Surprise Major,multiple_methods
1223098,Doubles (2 Methods),multiple_methods
1223106,Minor (4 Methods),multiple_methods
1223157,Spliced Surprise Minor,multiple_methods
1223167,Spliced Surprise Major,multiple_methods
1223170,Treble Dodging Minor,unclassified
1223180,Doubles,unclassified
1223234,Minor,unclassified
1223246,Spliced Surprise Major (23 Methods),multiple_methods
1223260,Spliced Surprise Maximus (3 Methods),multiple_methods
1223304,Sixty on Thirds Call Changes,call_changes
1223341,Surprise Minor,unclassified
1223383,Doubles (5 Methods),multiple_methods
1223472,Surprise Minor (7 Methods),multiple_methods
1223490,Treble Dodging Minor (7 Methods),multiple_methods
1223522,Spliced Surprise Major (8m),multiple_methods
1223525,Unrepeated Call Changes,call_changes
1223539,Doubles (4 Methods),multiple_methods
1223542,Natal Doubles,unclassified
1223551,April Day Doubles,unclassified
1223615,Doubles (3 methods),multiple_methods
1223637,Plain Minor,unclassified
1223685,Mixed Doubles,multiple_methods
1223687,Call Changes,call_changes
1223689,Archbishop Of Canterbury Doubles,unclassified
1223694,"Rounds, Grandsire and Stedman",rounds
1223700,Kennington Doubles,unclassified
1223713,Doubles,unclassified
1223727,Doubles (10m/V),multiple_methods
1223729,Doubles (2m),multiple_methods
1223737,Spliced Surprise Major,multiple_methods
1223738,Spliced Surprise Minor (41 Methods),multiple_methods
1223741,Plain and Little Bob and Double Oxford Minor,multiple_methods
1223744,Spliced Surprise Major (8m),multiple_methods
1223761,Surprise Minor (7 Methods),multiple_methods
1223765,Spliced Minor (3m),multiple_methods
1223805,April Day Doubles,unclassified
1223860,April Day Doubles,unclassified
1223915,Spliced Surprise Royal (8 Methods),multiple_methods
1223939,Mixed Doubles,multiple_methods
1223940,Call Changes,call_changes
1223942,Doubles,unclassified
1223993,Poppy Doubles,unclassified
1224024,Doubles (1p: 3m: 1v),multiple_methods
1224031,Mixed Doubles,multiple_methods
1224039,Doubles (8 Methods),multiple_methods
1224041,Doubles (11 Methods),multiple_methods
1224046,Doubles (8 Methods),multiple_methods
1224048,Doubles (8 Methods),multiple_methods
1224082,Doubles (10v/1p),multiple_methods
1224083,Doubles (7m/3v/1p),multiple_methods
1224085,Spliced Surprise Major (8),multiple_methods
1224086,Spliced Treble Dodging Maximus (8),multiple_methods
1224088,Spliced Surprise Major (8),multiple_methods
1224097,Treble Dodging Minor (7m),multiple_methods
1224132,Doubles (3m/4v),multiple_methods
1224150,Spliced Surprise Major (8 Methods),multiple_methods
1224156,Surprise Minor,unclassified
1224158,Minor,unclassified
1224159,Spliced Treble Bob Minor,multiple_methods
1224166,Surprise Minor (5m),multiple_methods
1224176,Call Changes,call_changes
1224182,Minor,unclassified
1224187,Surprise Minor,unclassified
1224207,Rosedale 3rd Hunt Doubles Call Changes,call_changes
1224258,Minimus,unclassified
1224294,Call Changes (on 6 Bells),call_changes
1224296,"Call Changes, Plain Hunt and Plain Bob Doubles (on Six Bells)",call_changes
1224297,Call Changes,call_changes
1224298,"Hour and 30 Mins Plain Hunt, Plain Bob Doubles and Devon Place Doubles (on 6 Bells)",multiple_methods
1224300,Mins Of Call Changes on Six,call_changes
1224301,Hour Of Rounds and Call Changes on Six,rounds_and_call_changes
1224302,Single Court Place Minimus (with Two Covers),unclassified
1224304,mins of Call Changes,call_changes
1224313,Rounds and Call Changes,rounds_and_call_changes
1224316,Spliced Surprise Royal (4 Methods),multiple_methods
1224426,Minor,unclassified
1224428,Doubles,unclassified
1224432,Doubles (5m),multiple_methods
1224453,Doubles,unclassified
1224463,Minor (4m),multiple_methods
1224480,Doubles (2m),multiple_methods
1224483,Surprise Minor,unclassified
1224525,Doubles,unclassified
1224545,Doubles (7 Methods),multiple_methods
1224546,Doubles (3m),multiple_methods
1224554,7 Surprise Minor,unclassified
1224569,Spliced Twin Hunt Triples (2 Methods),multiple_methods
1224582,Doubles (11 Meth),unclassified
1224614,Minor,unclassified
1224640,Spliced Plain Major (3m),multiple_methods
1224656,Plain Bob Minimus (with A Cover),unclassified
1224658,"April Day, Plain Bob and Original Doubles",multiple_methods
1224659,"April Day, Plain Bob and Original Doubles",multiple_methods
1224681,April Day Doubles,unclassified
1224683,Spliced Minor (3m),multiple_methods
1224691,Daffodil Doubles,unclassified
1224698,"April Day, Plain Bob and Original Doubles",multiple_methods
1224705,Call Changes,call_changes
1224706,Call Changes,call_changes
1224708,Call Changes,call_changes
1224709,Aunt Lucy Doubles,unclassified
1224717,Doubles (12m/v),multiple_methods
1224718,Single Oxford and Plain Bob Minor,multiple_methods
1224719,Mixed Doubles,multiple_methods
1224744,Doubles,unclassified
1224745,Doubles (3m),multiple_methods
1224746,Minor,unclassified
1224748,Doubles (5m/V),multiple_methods
1224754,Minor (7 Methods),multiple_methods
1224755,Spliced Surprise Major,multiple_methods
1224763,Easter Doubles,unclassified
1224806,Minor (2 Methods),multiple_methods
1224813,April Day Doubles,unclassified
1224818,Doubles,unclassified
1224829,Surprise Minor,unclassified
1224831,Doubles (5 Methods),multiple_methods
1224838,Minor,unclassified
1224839,April Day Bob Doubles,unclassified
1224851,"April Day, Plain Bob and Original Doubles",multiple_methods
1224858,April Day Doubles,unclassified
1224872,Doubles,unclassified
1224905,Old Bob Doubles,unclassified
1224916,Doubles (3m),multiple_methods
1224919,Spliced Surprise Maximus (4 Methods),multiple_methods
1224924,April Day Doubles,unclassified
1224929,Doubles,unclassified
1224938,Mixed Doubles,multiple_methods
1224943,April Day Doubles,unclassified
1224960,Doubles (5 Methods),multiple_methods
1224966,April Day Doubles,unclassified
1224984,Doubles (32 Methods),multiple_methods
1225000,Spliced Surprise Major (8),multiple_methods
1225002,Spliced Surprise Major (standard 8),multiple_methods
1225007,Spliced Surprise Maximus (4 Methods),multiple_methods
1225009,April Day Doubles,unclassified
1225011,Spliced Treble Dodging Minor (147 Methods),multiple_methods
1225014,Doubles (5m/1p),multiple_methods
1225058,Doubles (3m),multiple_methods
1225062,Surprise Minor,unclassified
1225086,Spliced Surprise Royal,multiple_methods
1225093,Treble Dodging Minor (5 Methods),multiple_methods
1225098,Minor,unclassified
1225099,Doubles (39v),multiple_methods
1225103,April Day / Plain Bob Doubles,unclassified
1225104,April Day / Plain Bob Doubles,unclassified
1225105,April Day / Plain Bob Doubles,unclassified
1225106,April Day Doubles,unclassified
1225107,Treble Dodging Minor (3 Methods),multiple_methods
1225116,Minor (3 Methods),multiple_methods
1225135,Spliced Surprise Major (15 Methods),multiple_methods
1225590,Spliced Surprise Minor,multiple_methods
1225644,Surprise Minor,unclassified
1225693,Minor (5m),multiple_methods
1225886,Doubles,unclassified
1225915,Doubles (3m),multiple_methods
1225933,Spliced Surprise Maximus,multiple_methods
1225947,Spliced Surprise Major (5m),multiple_methods
1225948,Wragby Delight and Sutton Surprise Minor,multiple_methods
1225954,April Day Doubles,unclassified
1225955,April Doubles,unclassified
1225998,Doubles,unclassified
1226003,Spliced Surprise Major (4m),multiple_methods
1226046,Spliced Surprise Minor (14 Methods),multiple_methods
1226053,Doubles,unclassified
1226091,Doubles,unclassified
1226101,Doubles (4m/1p),multiple_methods
1226121,Doubles,unclassified
1226127,Mixed Doubles,multiple_methods
1226128,April Day Triples,unclassified
1226132,Spliced Surprise Minor (41 Methods),multiple_methods
1226134,Doubles (5m),multiple_methods
1226135,Plain and Little Bob Minor,multiple_methods
1226150,Lismore Minimus,unclassified
1226200,Spliced Major (5 Methods),multiple_methods
1226219,April Day Doubles,unclassified
1226224,Doubles (2m),multiple_methods
1226286,Plain and Little Bob Major,multiple_methods
1226287,Wedding Doubles Call Changes,call_changes
1226305,Doubles,unclassified
1226309,Doubles,unclassified
1226354,Singles,unclassified
1226405,Spliced Surprise Major (10 Methods),multiple_methods
1226406,Doubles,unclassified
1226481,Doubles (3m),multiple_methods
1226482,Doubles (5 Methods),multiple_methods
1226486,Spliced Surprise Major,multiple_methods
1226488,Double Oxford and St Clements College Bob Minor,multiple_methods
1226490,Reverse Canterbury Doubles,unclassified
1226499,Doubles (12m/V),multiple_methods
1226502,5 Minutes Of Call Changes,call_changes
1226503,Call Changes,call_changes
1226506,Doubles,unclassified
1226531,Little Aston Doubles,unclassified
1226535,Spliced Surprise Minor (41m),multiple_methods
1226568,Mixed Doubles,multiple_methods
1226579,Spliced Surprise Major (8m),multiple_methods
1226585,Surprise Minor,unclassified
1226594,2 Surprise Minor,unclassified
1226598,Spliced Surprise Royal,multiple_methods
1226600,Minor,unclassified
1226631,April Day Doubles,unclassified
1226652,Spliced Surprise Major (7 Methods),multiple_methods
1226653,Southrepps Doubles,unclassified
1226656,"Call Changes, Plain Hunt on 5 and Plain Bob Doubles (on 6 Bells)",call_changes
1226657,Neil Bell Doubles,unclassified
1226669,Spliced Surprise Minor (9m),multiple_methods
1226670,Surprise Minor (3m),multiple_methods
1226689,Spliced Surprise Minor,multiple_methods
1226695,Spliced Plain Royal (12m),multiple_methods
1226703,Mixed Doubles,multiple_methods
1226729,Spliced Surprise Major,multiple_methods
1226731,Plain Bob Singles,unclassified
1226732,Plain Bob Singles,unclassified
1226737,Surprise Minor (7 Methods),multiple_methods
1226756,Doubles (3m),multiple_methods
1226760,Doubles (60 Methods),multiple_methods
1226762,St Dunstans Doubles,unclassified
1226796,Doubles (2m/4v),multiple_methods
1226808,Spliced Maximus (7m),multiple_methods
1226832,Surprise Minor,unclassified
1226834,Doubles (3 Methods),multiple_methods
1226846,Spliced Surprise Major,multiple_methods
1226847,Doubles,unclassified
1227127,Doubles,unclassified
1227165,Surprise Minor (7 Methods),multiple_methods
1227226,Treble Dodging Minor,unclassified
1227276,Spliced Surprise Major (8 Methods),multiple_methods
1227283,Doubles (3 Methods),multiple_methods
1227284,Doubles (12v),multiple_methods
1227331,Doubles (7 M),multiple_methods
1227332,Mixed Minimus,multiple_methods
1227357,Doubles (1p/2m/1v),multiple_methods
1227363,Spliced Major (7m),multiple_methods
1227373,Doubles,unclassified
1227377,Mixed Minimus,multiple_methods
1227401,Doubles (3 Methods),multiple_methods
1227411,Mixed Doubles,multiple_methods
1227419,Single Court Place Minimus (2nd As Treble),unclassified
1227420,Single Court Place Minimus (with A Cover),unclassified
1227430,Minor (2 Methods),multiple_methods
1227432,Spliced Surprise Major (4 Methods),multiple_methods
1227465,Mixed Minimus,multiple_methods
1227482,Mixed Minimus,multiple_methods
1227484,Mixed Minimus,multiple_methods
1227486,Mixed Minimus,multiple_methods
1227487,Mixed Minimus,multiple_methods
1227494,Spliced Surprise Major,multiple_methods
1227498,Doubles (40 Methods/V),multiple_methods
1227506,April Day Doubles,unclassified
1227518,Doubles (6m),multiple_methods
1227522,Doubles,unclassified
1227527,Minor,unclassified
1227537,Mixed Minimus,multiple_methods
1227547,Minor (5 Methods),multiple_methods
1227554,Spliced Surprise Major,multiple_methods
1227562,Mixed Minimus,multiple_methods
1227581,Surprise Minor,unclassified
1227598,Spliced Surprise Major (8m),multiple_methods
1227611,Mixed Minimus,multiple_methods
1227612,Mixed Minimus,multiple_methods
1227618,Mixed Doubles (8m),multiple_methods
1227625,5x Doubles,unclassified
1227627,Spliced Surprise Minor (28 Methods),multiple_methods
1227642,Doubles (2 Methods),multiple_methods
1227647,Treble Dodging Minor,unclassified
1227655,April Day Doubles,unclassified
1227678,Mixed Doubles,multiple_methods
1227713,Call Changes,call_changes
1227724,Plain Bob Singles,unclassified
1227731,Doubles (11m/v),multiple_methods
1227734,April Day Doubles,unclassified
1227735,Peal No 1 Doubles Call Changes,call_changes
1227740,Doubles (11 Methods),multiple_methods
1227762,Spliced Surprise Major,multiple_methods
1227777,Doubles,unclassified
1227788,Doubles (11 M/V),multiple_methods
1227823,7 Surprise Minor,unclassified
1227824,7 Treble Dodging Minor,unclassified
1227833,May Day Doubles,unclassified
1227838,Spliced Surprise Major,multiple_methods
1227847,Spliced Surprise Major,multiple_methods
1227852,Spliced Surprise Major,multiple_methods
1227870,Spliced Treble Dodging Minor (120 Methods),multiple_methods
1227871,Minor (2m),multiple_methods
1227895,Call Changes,call_changes
