perf_id,position,footnote
1065947,0,Rung half muffled following Remembrance Sunday
195594,0,"Rung half muffled in Memory of John Lewis, former ringer at this tower, following a Memorial Service at Malvern College. Also for Remembrance weekend."
1792698,0,300th together 3 & 6.
1792698,1,"2,400 quarter for 1."
379361,0,Rung on the 40th Anniversary of the casting of these bells.
379361,1,2-- 1st peal of Plain Bob Major inside.
1141309,0,Birthday compliment to Helen C Turner
1079261,0,Rung half-muffled for Remembrance and also for the St Martin's Guild Quarter Peal week.
1089275,0,Rung in memory of Richard Parsons Rest in peace.
1093355,0,First in method 2 & 4
1093355,1,For Rob's birthday today
1138661,0,Rung to mark 70th anniversary today of Alan Hartley's first ringing lesson.
190787,0,Half Muffled dedicated to the memory of the Fallen
426320,0,"1st in method 4. In memory of C G Petchey and F Dennis, Island ringers lost in the Great War. £BD"
1056692,0,"First blows in the method: 2,3,4,5,8"
1723210,0,Birthday compliments to Christopher Brown 12 (12/11) and Lottie Higson 3 (13/11)
1723210,1,First Quarter at first attempt - 1
1074933,0,1st true 240 in the method:
1074933,1,NPPDM132: 3.1.5.1.345.1.5.1.5.1
1074933,2,(NPPDM132 is the number in Tony Smith's supplementary collection of non-palindromic Plain Doubles methods)
1069115,0,First of 4 Spliced Surprise Major - 2.
1097733,0,"First of Royal 2,"
1097733,1,First of Royal as conductor.
1501938,0,On the back six. First in the method - 2.
1501938,1,To mark the 125th anniversary of the Chester Diocesan Guild
1583045,0,For Rememberence Day
190798,0,Rung half muffled for Remembrance Day
1076243,0,"For Veterans Day. First Superlative – 2, 3; first Superlative as conductor – 5."
190770,0,"Rung half-muffled, for Remembrance"
190314,0,"After morning service, half muffled for Remembrance Sunday."
1081650,0,Rung half - muffled for Remembrance
1081650,1,Sunday.
1119950,0,Half-muffled at backstroke in memory of the fallen.
1146970,0,Rung half muffled for Remembrance Sunday.
1085884,0,Rung half-muffled for Remembrance.
1110387,0,"For Remembrance Sunday, also first quarter for Eileen away from the tenor, very well done."
1049859,0,Rung with half-muffled clappers on Remembrance Sunday to remember all those who lost their lives in two World Wars and all subsequent conflicts.
1049859,1,"""They shall grow not old, as we that are left grow old:"
1049859,2,"Age shall not weary them, nor the years condemn."
1049859,3,"At the going down of the sun and in the morning,"
1049859,4,"We will remember them."""
1098007,0,Rung half muffled for evensong on Remembrance Sunday.
190999,0,Half muffled at sunset on Remembrance Day.
1057440,0,100th peal together: 2 & 3.
1646189,0,Rung half-muffled on Remembrance Sunday
1065336,0,Rung half-muffled on Remembrance Sunday and for St Martin's Day. Also rung for the Chester Diocesan Guild's 125th Anniversary.
1583012,0,Rung for Armistice Day
1583012,1,"1-First quarter on 8 bells, and in Australia"
1095491,0,Rung open on Armistice Day in thanksgiving for all those who have lost their lives on active service.
1095491,1,An early start to SRCY Peal Weekend.
443149,0,"Half-muffled on Remembrance, as a retirement compliment to the Revd John Lancaster, vicar of this parish for 26 years. 1st quarter at 1st attempt: 1."
190550,0,Rung on St Martin's Day before a special eucharist presided over by the Bishop of Chelmsford to celebrate the 50th anniversary of the opening of St Martin's Church. 1st in m for all except 7.
190386,0,Half-muffled for Armistice Day.
190489,0,For Evensong. Rung half muffled on Remembrance Sunday.
1067798,0,Rung half-muffled for Morning Service on Remembrance Day
1105561,0,Rung half muffled for Remembrance Sunday Evensong.
1105561,1,1st in principle: 5.
1787520,0,Rung half-muffled for Armistice
1144842,0,Rung for Remembrance Sunday Evensong
1208977,0,Rung half muffled for Remembrance Sunday.
1105258,0,Circled the tower to quarter peals - 1
1105258,1,Rung half-muffled [at handstroke] to remember and honour those who have died in the field of conflict.
190285,0,Rung half-muffled on Remembrance Day and in memory of Jack Berry of Wallingford
1093983,0,Rung half-muffled for Remembrance Sunday.
1146288,0,Rung half muffled for Remembrance Sunday with an unusual composition thanks to the conductor's inability to speak properly! Also for SDGR Quarter Peal week
1084245,0,"First of Triples ""inside"" 6."
1084245,1,During Salisbury Diocesan Guild Quarter Peal Week.
190671,0,Rung half muffled prior to the Brampton Town Remembrance Day service
1070700,0,Rung half-muffled for Remembrance Sunday service.
1068044,0,Rung half muffled for Remembrance Sunday.
1068044,1,1st on 10-3 & 10
1049857,0,Rung half muffled for Remembrance Sunday
1064898,0,"Rung half muffled for Remembrance Sunday, and in memory of Bernard O'Brien, grandad of Amy Brudenell."
191523,0,"Ring half-muffled on Remembrance Sunday, before the evening service attended by the Bishop of Chichester"
190496,0,Half muffled on remembrance Sunday
1583200,0,"Rung half muffled (Tenor open on both strokes) to celebrate Remembrance Day, 11th Day of the 11th Month 2012."
1143446,0,Rung half-muffled for Remembrance Sunday Service and for the SDGR Quarter Peal week. First quarter peal for (1)
1047808,0,Rung half-muffled for Remembrance Sunday.
1895161,0,1: First away from cover
1895161,1,2: First 'inside'
1895161,2,5: Tower Captain - 'circled the tower' to quarter peals aged 10 years & 5 months.
1895161,3,"Especially arranged and rung half-muffled in remembrance of 'the fallen' on Armistice Day, immediately prior to Evening Sung Requiem Eucharist (Traditional Language), sung by the Burmarsh Ringers' Choir."
1096674,0,Circled the tower to peals: 1
1069301,0,Rung half muffled for Remembrance Sunday
1126591,0,"Rung Half Muffled prior to the ""Sunset Service"" at the Town War Memorial."
1084771,0,For SDGR Calne Branch Quarter Peal week. Rung half-muffled for Remembrance Sunday.
1084771,1,£2.40
398922,0,First Chandler's: 1-2
398943,0,First treble bobbing - 1
398943,1,First and last at Bene't's - 3
398943,2,"Most spliced - 3, 4, 6"
398943,3,25th together - 2 & 6
398943,4,Rung half-muffled for Remembrance Sunday.
1100830,0,1st in method - 5. Half-muffled for Remembrance Sunday
1052173,0,Rung half muffled for Evensong on Rembrance Sunday
1085360,0,half muffled for Armistice Day.
1085641,0,"Half muffled for remembrance Sunday, also in remembrance of Peter Hackford (father of 5) who passed away yesterday aged 86."
1089267,0,for the Northern branch qp fortnight & rung half muffled for Remembrance Sunday
1082299,0,Rung half muffled immediately after the morning Service of Remembrance when poppies are placed on the graves of the wartime fallen.
1148349,0,For Remembrance Day.
1148349,1,Ist in method 5 and as Conductor
1060905,0,Rung half muffled for Remembrance Sunday and St Martin' s Day. First inside for 4.
1480565,0,For the Chester Diocesan Guild's 125th Anniversary
1054751,0,Rung half muffled on Remembance Day prior to Evensong
398931,0,Rung half-muffled for Remembrance Sunday.
1083208,0,Rung half-muffled on Remembrance Sunday
1083208,1,Remembering Ted Chivers.
1083208,2,First of Stedman and first of caters - 4
1083208,3,950th for the Association - 3
1083208,4,200th together - 1 & 7
1101314,0,Half-muffled for Remembrance Sunday
1127415,0,"Rung Half Muffled on the back 5, Remembering all Service men and Woman who have fought in two world wars."
1062576,0,Rung half muffled for Evensong on Remembrance Sunday and as part of the Llandaff Branch Quarter Peal Fortnight.
1093353,0,Rung half- muffled for Rememberance Sunday Service.
1586052,0,For Remembrance Day. First Quarter Peal on the bells.
1133437,0,First on ten inside - 6
1133437,1,"For evensong, rung half-muffled in memory of the Fallen."
1133437,2,Part of Coventry District quarter peal week.
190533,0,"Rung half muffled in memory of Norman Kellett, the father of the conductor, who died on 5 November"
190862,0,"Rung half muffled on Remembrance Sunday and in loving memory of Ernest Luckhurst (1924-2012), Great Uncle of Cathy."
190862,1,First triples; 1.
1061093,0,Rung half-muffled for Remembrance Sunday.
1061093,1,First quarter in the method: 2.
1930329,0,Rung half muffled after the service of remembrance.
1064899,0,Rung half muffled for Remembrance Sunday.
1064899,1,First stedman as conductor.
1090312,0,Half muffled for Remembrance Sunday
190760,0,Half muffled in Remembrance by members of the Daventry Branch (PDG).
1676176,0,Rung half muffled for Evensong on Remembrance Sunday
379342,0,"Rung with best wishes to Brian Yeomans, retiring from the post of tower captain after over 40 years service"
1095172,0,"Half muffled for Remembrance Sunday and in memory of Edna Whatley, Dinton resident who died this week."
1095172,1,For SDGR Quarter Peal Week.
1070933,0,"Rung on the back four with the bells half muffled by the Sunday Service band prior to the Remembrance Sunday Service in memory of all those who have lost their lives fighting for our Country in conflicts past and present, especially during the two World Wars. We will remember them."
1067356,0,"Rung Half-Muffled for Evensong on Remembrance Sunday,"
1067356,1,"1,500th quarter as Conductor."
1075237,0,Rung half muffled for Remembrance Sunday Evensong.
1047196,0,First inside - 2
1109779,0,1st in m:2; Rung half muffled for Remembrance Day. Rang on the 125th anniversary of the start of construction on the Manchester Ship Canal here in Eastham. Also for the 125th anniversary of the Chester Diocesan Guild
1071417,0,Rung half muffled following the Remembrance Sunday Service
1131352,0,Rung half-muffled for morning service on Remembrance Sunday
1138669,0,"Rung half-muffled for Remembrance Sunday, in the the 70th anniversary year of the Battles of El Alamein."
218958,0,Rung Half Muffled on Remembrance Sunday.
1129667,0,Rung for the Fallen on Remembrance Day as a statement of support for the Help for Heroes charity. Help for Heroes Doubles is now rung for the first time.
1129667,1,Help for Heroes: CCC No: 222 k/dc. (Brigstock Place with a Rev Canterbury Plain as Bob and a London Single)
1054248,0,Rung half-muffled during the act of remembrance at the village war memorial immediately following the morning service conducted by the Bishop of Bedford.
1008451,0,Rung half muffled on Remembrance Sunday.
1083668,0,Rung half-muffled for evening service on Remembrance Sunday. Rung with tenor covering after the clapper on the 3 broke during morning ringing.
1101646,0,Rung Half-muffled for Remembrance Sunday Solemn Evenong.
1101646,1,Treble- First Quarter on six.
1101646,2,Tenor- First Quarter
1045261,0,For the remembrance service.
1045261,1,"With 60th birthday compliments to Peter Evans, brother of 5."
1045261,2,800th QP : 4.
1057790,0,Rung for Remembrance Sunday Service
190567,0,Half-muffled for the Requiem Mass for Remembrance Sunday.
1055047,0,First as conductor
1055047,1,Rung half muffled for Remembrance Sunday
1111193,0,For Evensong on Remembrance Sunday.
1111193,1,Rung half muffled by a Sunday Service Band
190693,0,"1st ""inside"" for 2nd."
190693,1,Rung half muffled on Remembrance Sunday
1106411,0,Rung half muffled for Remembrance Day.
1136674,0,Rung before Evensong to mark the 125th Anniversary of the Chester Diocesan Guild.
1087796,0,Rung for the Grasby Service of Remembrance held in the village hall.
190767,0,"Rung On The sixtieth Year Of The Pasting Of King George VI Who Passed Away Peacefully In His Sleep On February 6th 1952 at Sandringham, Age 56 Years."
190767,1,May He Rest In Peace And Rise to Eternal Life.
190767,2,Rung Half Muffled On Armistice day.
1051441,0,Half muffled for the remembrance service.
1896360,0,Rung half muffled for Remembrance Sunday
1137756,0,Before Service for the Bereaved.
1137756,1,First of Stedman Triples: 3.
370897,0,Rung half muffled at the conclusion of the Civic Remembrance Day Service
1058349,0,100th quarter peal together - 1 & 5. Rung with the bells half-muffled for Evening Prayer on Remembrance Sunday.
1070932,0,First on 8: 1
1070932,1,Half-muffled for remembrance service.
1136062,0,Half Muffled after the Remembrance Day Service.
1136062,1,Also for Northern District Quarter Peal month.
1136062,2,"First in method: 1, 3 & 4"
278591,0,Rung for Evensong on Remembrance Sunday
1063828,0,Half muffled for Remembrance Sunday and in particular for the Queen's Company Grenadier Guards.
1063828,1,First Triples: 1
190540,0,Rung half-muffled for Remembrance Sunday and in memory of Bob Benstead.
1691269,0,Rung Half-Muffled (At Handstroke) Immediately Before the Annual Service of Remembrance at All Saints.
1675158,0,To welcome Ruth and Paul's peal band to Perth.
1109780,0,Rung half-muffled for Remembrance before the morning service.
1082300,0,1st on 10 bells -6. Rung half muffled by a local band. Last ringing on the bells before their removal for augmentation.
1443455,0,To congratulate Scott Seacombe and Stephanie Bryan on their recent engagement.
1097388,0,Rung half muffled on Armistice Day in memory of the fallen.
1052042,0,"Rung with half muffled clappers in remembrance of the fallen, and dedicated to The Glorious Dead."
1052042,1,Lest We Forget.
1105562,0,"Rung fully muffled on Remembrance Day, on the front six."
1105562,1,1st Treble Bob - 1.
1105562,2,1st Cambridge as Conductor.
1105562,3,1st Muffled 1/4 for all.
442460,0,rung half muffled for rememberance sunday. Also for one of Linda Crawley's special birthdays
1081651,0,"Rung half-muffled following the Remembrance Service in memory of those who died in two world wars and subsequent conflicts - ""We will remember them""."
1087318,0,For Evensong
1802447,0,For Remembrance Sunday.
1067355,0,Half Muffled prior to the Military Parade at the War Memorial and Remembrance Service
1067212,0,Rung half muffled for Remembrance
1046246,0,For evensong and also for Remembrance Sunday
271872,0,Rung half-muffled before Evensong on Remembrance Sunday.
1118272,0,Rung half-muffled on Remembrance Sunday. First Triples - 4
1090319,0,Rung for Remembrance Sunday
1712796,0,2: First inside.
1712796,1,Half muffled for Remembrance Sunday Evening Service
1046004,0,Rung half-muffled for Evensong on Remembrance Day. In memory of those ringers from the Llandaff and Monmouth Association who gave their lives.
413145,0,Half muffled for Remembrance Sunday and in memory of Lionel Hutton Snell Ex R.A.F. who died 5/9/12.
1076994,0,Rung half muffled for Remembrance Day after the morning Service.
1076994,1,First Quarter peal of triples for 5 & 8
1076994,2,First of triples as a conductor
1053557,0,"Rung half-muffled for Armistice Day and in memory of Gwyneth Bullock, a friend of the Marlborough ringers."
1053557,1,For SDGR Quarter Peal Week.
1065796,0,Rung half-muffled for Remembrance Sunday.
1065796,1,"Also, rung for Patronal Festival."
1065796,2,Rung during Salisbury Guild quarter peal week.
190752,0,Rung half muffled for the Remembrance Evensong.
1087507,0,Rung Half Muffeld for Remembrance
1105034,0,Rung half muffled for Remembrance Sunday
1106867,0,"Half muffled, for Remembrance Sunday. First quarter with our new ropes and muffles."
1083200,0,Rung half muffled for Armistice Day
1111199,0,Rung Half Muffled in Memory of Fallen Friends.
1133809,0,"First whole pull quarter: 1, 3, 4, 6, 7 and 8"
1133809,1,First on eight: 8
1133809,2,Rung half muffled for Remembrance Sunday
190618,0,For Armistice Day.
190618,1,First of Major as conductor.
190355,0,Rung half-muffled following the Remembrance Sunday service.
1072052,0,First of Stedman: 4.
1072052,1,To mark Veterans Day and Remembrance Day.
1062810,0,First peal - 1
1062810,1,Circled the tower - 8
1062810,2,Rung half muffled in memory of the fallen.
1062810,3,Also rung as a belated farewell compliment and thank you to the Reverend Beverley Hollins who left Newport Pagnell to work in a new parish in Hardingstone.
1109782,0,"Rung on the back four with the bells half muffled by the Sunday Service band prior to the Remembrance Sunday Service in memory of all those who have lost their lives fighting for our Country in conflicts past and present, especially during the two World Wars. We will remember them."
1109782,1,Rung especially remembering Kenneth Dykes a Private in the 2nd Battalion of the Lincolnshire Regiment who died on 31st July 1917 aged 19. Kenneth was a ringer here at All Saints Nocton.
1049309,0,Rang half-muffled for the Remembrance Services.
1049309,1,William Lennox - First in Method
1084253,0,"1260 Grandsire doubles rung half-muffled to the glory of God in memory of all victims of war, and also in celebration of the life of Nancy Petrie, who was born during WWI and whose life emanated the peace of Christ to all around her."
1084253,1,100th QP: 3
1087317,0,Half-muffled for Armistice Sunday
1978130,0,Rung half-muffled for Remembrance Sunday prior to Evensong.
1978134,0,"Rung half-muffled, after morning service, for Remembrance Sunday."
1116296,0,Rang half-muffled prior to Evening Service on Remembrance Sunday
1862334,0,Half muffled for Remembrance Sunday.
1862334,1,"Also as a thanksgiving for the life of Yuen Sang Wong who died earlier today, and whose son Kwok is a ringer at this Church."
1862334,2,First quarter inside at first attempt - 2.
1138051,0,Rang half muffled for Remembrance Sunday
1086508,0,Rung half-muffled for the Remembrance Service.
190266,0,Rung half-muffled before Remembrance Service
190694,0,1st in method: 2.
190694,1,Half-muffled for Remembrance.
191200,0,Half-muffled for Remembrance.
190688,0,Rung half-muffled immediately following the College's Act of Remembrance.
190642,0,Half-muffled for Remembrance.
439096,0,Rung with the bells half muffled for the Remembrance Day Service
1446842,0,For Remembrance Day
379347,0,Rung half-muffled before the Act of Remembrance Service on Remembrance Day.
1060291,0,1st Peal - 4
1060291,1,1st inside - 2
1060291,2,Rung open for Remembrance
1064894,0,"Rung with the bells half muffled on the evening of Remembrance Sunday in memory of all those who have lost their lives fighting for our Country in conflicts past and present, especially during the two World Wars. We will remember them."
1064894,1,Rung especially remembering the 17 men of this parish who lost their lives in the Great War.
1064894,2,The band wish to associate local ringers Christopher Woodcock & Ron Applewhite with this quarter.
1064894,3,(No. 186)
191937,0,Rung half-muffled for Remembrance Day
1071703,0,"Rung Half Muffled for the Royal British Legion service of Remembrance, Also for SDGR Quarter Peal week"
1133037,0,Rung Half-Muffled for Remembrance
1523395,0,Rung half-muffled on Remembrance Day.
1140567,0,In thanksgiving for the life of Peter Kenneth Else.
1140567,1,Rung by members of the Sunday Service Band with the bells half muffled for Remembrance Day.
1047001,0,Half Muffled before Remembrance Day Service. For EACR Northern District QP month.
1101056,0,First of Grandsire - 3.
1101056,1,Rung half-muffled for Remembrance Day.
399008,0,For Remembrance Sunday.
1116730,0,Rung half Muffled for Remembrance Sunday
190469,0,Rung half muffled for Remembrance Sunday
1046828,0,Rung half muffled for Evensong on Remembrance Sunday
1080236,0,Rung for Remembrance Day.
190444,0,Half muffled for Remembrance Sunday
1089541,0,Half muffled for Remembrance Sunday.
1051440,0,150th on the bells: 5.
1051440,1,Rung half-muffled on Remembrance Sunday.
1903838,0,Rung Half-muffled for Remembrance Service.
1113615,0,Rung half muffled for Remembrance Sunday
1125773,0,Rung half muffled for Remembrance Sunday
426160,0,Rung half-muffled for Town Service of Remembrance.
1109113,0,Rung in remembrance of those who did not come home from war.
1091811,0,For Rembrance Sunday.
399241,0,"Rung ""Open"" for Sunday Morning services on Remembrance Day."
1103038,0,Half-muffled after Remembrance Day Service
190692,0,Half muffled on Remembrance Sunday; also birthday compliment to 6.
439093,0,1st minor inside & first blows in method: 2.
439093,1,Half-muffled for Remembrance.
1146968,0,"Rung on the back ten, half muffled on Remembrance Sunday"
1120274,0,Rung half-muffled before the Remembrance Service.
1101476,0,Rung half muffled for Remembrance Sunday.
1797004,0,Rung half-muffled for Evensong on Remembrance Sunday. 65th birthday congratulations to Triona Jowett and Geoff Hickman.
279296,0,Rung half-muffled (with tenor cover) for Remembrance Evensong.
1131773,0,Rung half-muffled for Morning Service on Remembrance Day by members of the local band.
190570,0,Rung half muffled for Evensong on Remembrance Sunday.
379348,0,Rung half-muffled before the Act of Remembrance Service on Remembrance Day.
1068346,0,"1st quarter of St Martin's, in St Martin's, at St Martin's, on St Martin's day 2, 3, 4, 5, 6. Rung half muffled for Remembrance Sunday. And for Sophie Mullard who was unable to ring following her pet dog's death."
1082295,0,Half muffled for Remembrance Sunday and on St. Martin's Day.
997090,0,1/2 muffled for Evensong on Remembrance Sunday
272888,0,*First half muffled QP
272888,1,"Rung for the Festival of Remembrance, remembering all who died to defend our homeland, especially those from the united benefice of Marston and Elsfield. Also those who died on Armistice Day 1918, before and after the ceasefire on that day."
190761,0,Rung half muffled for Armistice day.
190761,1,Remembering all those that have gone before us.
190583,0,Rung half-muffled for Remembrance Day
190583,1,2: 200th Quarter
1128819,0,For Remembrance Day. 1stQ (3). 1st Stedman (2)
1752957,0,"Rung for Evensong on Remembrance Sunday. 1st as conductor in this method, 3 and first Grandsire Doubles inside, 4."
1711971,0,Rung half muffled for Rememberence
1711971,1,Sunday.
1711971,2,25th quarter for the ringer of the second.
1045548,0,Rung half muffled with tenor open for Remembrance Sunday
190522,0,"In memory of the fallen. 200th together 4,7."
1115870,0,Rung half muffled for said Evensong on Remembrance Sunday.
1115870,1,SDGR Quarter Peal week
1115870,2,"First quarter peal in method: 2, 4 & 6"
1115870,3,100th Quarter Peal: 2
1101312,0,Rung half muffled for the Swanage Town Remembrance Service
1101312,1,SDGR Quarter Peal Week
1101312,2,First in method: 4
1102094,0,Half-muffled for Remembrance.
1084005,0,Rung half-muffled following the Service of Remembrance. BD
190495,0,Rung half muffled on Remembrance Sunday.
997089,0,1/2 muffled for Evensong on Remembrance Sunday
1105261,0,For evening service.
1105261,1,"In celebration of the birth of Georgina Florence Bridges on 4th November, second granddaughter of the tenor ringer."
1689488,0,For Remembrance Sunday
190625,0,Rung half muffled in memory of the fallen.
1114962,0,Rung half muffled for Remembrance Service
415133,0,Half muffled for Remembrance. 49 of 60
1022112,0,For Remembrance Day Service.
1124946,0,Rung Half-muffled for Remembrance Sunday.
1138668,0,Rung after the Remembrance Day Service to mark the wreath-laying ceremony.
190595,0,First of Method: 5.
1101313,0,Half-muffled for Remembrance Sunday. Also rung for the 125th Anniversary of the Chester Diocesan Guild and the Mid Cheshire Branch Quarter Peal Fortnight.
1585957,0,To celebrate the life of Margaret Alington.
1529144,0,Rung on Remembrance Sunday in memory of all those who lost their lives in two world wars and conflicts since.
1079920,0,Rung half-muffled for Remembrance Sunday Service.
1079920,1,"50th this year: 1, and as conductor."
1119637,0,"250th recorded quarter peal on the bells. Rung on Remembrance Sunday as a thanksgiving for the life of John Long, husband of Angela and father of Philip and Catherine, who died on 29th July 2012."
1089783,0,Half-muffled for Armistice Day
1057232,0,Rung half muffled for the fallen on Remembrance Sunday.
1133810,0,Rung half-muffled for Remembrance Day
1048559,0,Rung by the Sunday Service band for Evensong.
1048559,1,For Salisbury Guild Quarter Peal Week.
1048559,2,RW Donation: £5
1145953,0,Rung half muffled on Remembrance Sunday
379362,0,For Remembrance Day
1126171,0,"Rung half-muffled on Remembrance Sunday. ""For the fallen"""
1382431,0,For evening service on Remembrance Sunday.
1382431,1,1st quarter peal - 6
1116722,0,Rung half muffled for Remembrance Sunday
190445,0,Rung half-muffled for Remembrance Sunday.
1090668,0,Rung for Rememberance Sunday in SDGR quarter peal week.
1090668,1,First of Stedman Doubles by a local Sunday service band.
1053828,0,Rung half muffled on Remembrance Sunday as we remember all members of the British and Commonwealth armed forces who have died during conflicts since World War I.
1053828,1,[BD]
1060469,0,Rung by members of the RNGB for the Armistice Day Service. Also for the 19th anniversary of the rededication of St Bartholomew's as the Fleet Air Arm Memorial Church.
1146480,0,"Half-muffled on Remembrance Sunday, with the 11th rung as the tenor."
1141301,0,Rung half-muffled for evensong on Remembrance Sunday
1044854,0,100th quarter: 5.
1044854,1,Rung half-muffled on the Dorian eight in memory of the fallen.
1836775,0,1st. in method - 1.
1836775,1,Rung during Llandaff Branch 1/4 peal fortnight
1148456,0,Rung immediately following the wedding of Duncan Wilson and Dawn Baker
1141560,0,"Rung half-muffled in memory of the fallen. Also in fond memory of Clive Holloway, a long time member of this Society, and remembering Frank White for whom this annual peal had special meaning."
192286,0,Ist minor inside: 2
192286,1,On Peak District Quarter Peal Day
190323,0,1st Quarter Peal: 1
190323,1,On Peak District Quarter Peal Day
1150154,0,Rung half muffled at backstroke in honour of the fallen.
1148526,0,50th. 1/4 peal - 2.
1148526,1,Rung during Llandaff Branch 1/4 peal fortnight.
190317,0,On Peak District Quarter Peal Day
1099065,0,Rung on the occasion of the marriage of Helen Tysoe and Christopher Rylance.
1149735,0,"Specially arranged to celebrate Lawrence and Margaret Sheard's Golden Wedding Anniversary, married 10th November 1962 at Morley Methodist Chapel."
192852,0,For Remembrance Sunday and a belated QP for the retirement of our rector Barbara Mapley & in thanksgiving for the donation of the new ropes.
192852,1,As part of the northern branch qp fortnight
1147912,0,"Rung in celebration of the 80th birthday of Patrick Bartlett, a ringer at this tower since 1949"
1148096,0,Staffs Monday night Qtr Peal band on a Saturday Outing
1083660,0,"Rung on the back five with the bells half muffled immediately after the Service of Remembrance held at the Village War Memorial in memory of all those who have lost their lives fighting for our Country in conflicts past and present, especially during the two World Wars. We will remember them."
1147895,0,"Celebrating the installation on this day of Father Grant Fellows, Team Rector at All Saints, Leighton Buzzard, as an Honorary Canon of the Cathedral and Abbey Church of St Albans."
190152,0,Rung half-muffled in memory of the fallen.
195458,0,Rung half muffled for remembrance
1940073,0,1/5
1632833,0,First half-muffled Quarter: 1 & 6. Jointly conducted.
1632833,1,"Rung for the Festival of Remembrance, with gratitude to those who have died in the service of their country since 1914; also in remembrance of Bob Benstead, a local ringer who died recently. Bob served in the RA and the REME in the 1939-45 war."
1148585,0,First in Method - 5
1141561,0,"In memoriam Rev'd Peter Hearn. Rung before a memorial service at St Peter's, Stratton."
455419,0,400th peal: 7
455419,1,Rung as part of The Lord Mayor's Show.
1148294,0,First peal of Spliced on the bells.
1108881,0,For Lord Mayor's Show Day.
1108881,1,Hotwells Little Alliance Maximus:
1108881,2,"-5-4.5-5.36.47.58.36-8-56, le12 19E7."
1108881,3,Seconds Out Differential Little Hybrid Maximus:
1108881,4,"-6-6.78.6-4569-67-, le12 653412ET9078."
190235,0,For the procession of the Lord Mayor's Show.
190234,0,For the procession of the Lord Mayor's Show.
190234,1,1st quarter: 1.
1151396,0,Round blocks of the following methods are believed to have been rung for the first time:
1151396,1,Oxfordshire Differential Bob Doubles:
1151396,2,345.1.5.3.345 le 123 (3254)
1151396,3,Wallingford Differential Place Doubles:
1151396,4,345.1.5.123.345 le 123 (3254)
1151396,5,Winchester Differential Bob Doubles:
1151396,6,345.1.125.3.345 le 123 (3254)
1151396,7,Crosby Differential Place Doubles:
1151396,8,345.1.125.123.345 le 123 (3254)
190324,0,On Peak District Quarter Peal Day
196789,0,Ist grandsire: 2
196789,1,On Peak District Quarter Peal Day
1940050,0,50th quarter this year for Lorna.
1940050,1,"First in method 2,3."
1940050,2,3/5
1940049,0,5/5
1121901,0,400th QP together : 1 and 3.
1121901,1,700th QP together : 3 and 8.
1121901,2,1000th QP together : 1 and 7.
1149900,0,Rung in memory of Harold Reynolds on the 1st anniversary of his death
1897379,0,Rung in memory of Norman Sherratt of Kidsgrove.
190322,0,On Peak District Quarter Peal Day
1148078,0,First of Spliced Surprise Minor in hand by all.
1148078,1,"Most methods: 1-2, 3-4 and as conductor."
190326,0,On Peak District Quarter Peal Day
190122,0,For Remembrance
1132157,0,For SDGR Quarter Peal week and Remembrance weekend.
1132157,1,First of surprise inside: 2
1119636,0,Rung for both the Chester Diocesan Guild's 125th birthday and Mid Cheshire branch Quarter Peal Fortnight.
1118686,0,Rung for the Baptism of Josie Ella Powell First Quarter Peal Josh Lowe
1074414,0,With the band's best wishes to Louis Suggett for his birthday on 26 November and Alex today
1067576,0,In Celebration of the life of William Nunley (1928-2012) - father of the conductor.
1067576,1,First quarter-peal inside (4).
1067576,2,First performance in North America (5).
1149764,0,First in method - 3.
1106873,0,1st Bristol S.12 - 10.
1106873,1,800th peal - 1.
1115611,0,Rung after Remembrance Service and for SDGR Qtr Peal Week.
1149668,0,Before a meeting of the TDGR Standing Committee
1147762,0,"To mark the 40th anniversary of the the first peal on these bells, in which the ringers of 2,7 & 8 took part."
1145596,0,"Rung with the bells half muffled immediately prior to the Royal British Legion, City of Lincoln Branch, Service of Remembrance held at the City War Memorial on the High Street."
1145596,1,"The Service was attended by the Right Worshipful the Mayor of Lincoln, the City Sheriff, members of the Civic Party and the Freemen of the City, along with various Forces Organisations, Associations, Veterans & Cadets."
1145596,2,"Rung in memory of all those who have lost their lives fighting for our Country in conflicts past and present, especially during the two World Wars. We will remember them."
1145596,3,"The band wish to associate Christopher Woodcock with this quarter, who was unable to ring due to being out of the Country."
1145596,4,Special thanks to Ian Hasman for conducting the quarter and for putting on and removing the muffles.
1100822,0,Rung to celebrate 'milestone' birthdays during 2012
1100822,1,"30, 50, 50, 70, 70 and 80"
1151386,0,In celebration of the marriage of Philip Harrison-Read and Barbara Woodhatch on 6th October 2012.
1151386,1,First on tenor cover: 6; Most methods: 2
1132158,0,For SDGR Calne Branch Quarter Peal week and for Remembrance.
1132158,1,£3.00
1150228,0,For SDGR Quarter Peal Week.
1150228,1,First of minor: 1 and 2
1150228,2,25th quarter peal: 4
1148379,0,Half muffled for the fallen
1148379,1,First of 7 Surprise - 3
274110,0,Rung in affectionate memory of Clive Holloway.
1120982,0,"Rung half-muffled in the memory of PC Fiona Bone and PC Nicola Hughes, Greater Manchester Police, murdered in the execution of their duty on 18th September 2012, within half a mile of this tower."
398914,0,800th of Surprise as cond and 150th in Devon as cond - 8
1085348,0,"Rung half muffled following the funeral of Brian Shepley, who inspired 2 and 6 to learn to ring"
1085348,1,20th quarter 2
1151394,0,"First inside in Method 3, Rung Half muffled for Remembrance Day"
