perf_id,position,footnote
406701,0,First on 12: 1
406701,1,Congratulations to Andrew and Louise Tibbetts on their marriage in Glasgow last weekend
406701,2,Wishing Frank King a speedy return to ringing following a (fairly) recent operation
1084991,0,First in Method 2
1084991,1,10/12
444687,0,Remembering Tony Lewis
1149118,0,"Rung to the memory of Joyce Denton, great grandmother of conductor"
414293,0,The band wishes to associate Gordon Lucas with this quarter peal
1033664,0,First peal on the bells by regular service ringers.
1033664,1,300th peal: 5. Most methods: 3.
1056551,0,Birthday compliment to Jenny Arscott
1056551,1,First blows in method 2 & 5.
1056551,2,9/12
1081337,0,"In memory of Audrey Scase, a Churchwarden of this church."
1081337,1,Also for the SE District QP Fortnight.
1149827,0,50th peal on the bells: 7
1109725,0,First peal in the method
1109725,1,Hertog Jan Delight Major:
1109725,2,-3-4-2-1-34-5.4-2.5 lh12
1151001,0,First of spliced surprise major: 4
1134734,0,Rung to celebrate the marriage today of Naomi Offen and John Mottram.
308281,0,300th quarter: 6
1112541,0,For the town's monthly Farmers' Market.
1120216,0,"Rung in remembrance of Rev Stephen Mather, incumbent of St Peters, Hindley who sadly passed away 5th September 2013. 550th Quarter Peal: 7. 75th Quarter Peal together: 3,7. 125th Quarter Peal together: 7,8"
1119214,0,First quarter in method 6
1119214,1,First as conductor in Major 8
1149117,0,Rung during Peal Appeal Open Day
406705,0,700th together 2 & 6
307666,0,First quarter peal: 1.
1099021,0,In thanksgiving for the life of Athena Markou.
1583529,0,Rung half-muffled (with open tenor) for the funeral of Mavis Aileen Mary Devlin (3 November 1921 - 19 October 2013).
1583529,1,Rung following the tenor tolling 91 times.
1081197,0,First peal - 4
1081197,1,First peal on the bells since rehanging
1099427,0,First of Royal - 6.
1099427,1,To welcome St Crispin's Street Fair to Northampton
1068903,0,Rung for the SE District Quarter Peal Fortnight.
1583403,0,Rung to celebrate the wedding of Naomi Offen and John Mottram. Grandsire doubles for a grand couple.
1134158,0,First of Maximus - 9.
1134158,1,Vanessa's annual touch.
1150414,0,First in method by all except 1
307745,0,2/4
309143,0,First peal - 6.
309143,1,First inside - 3.
309143,2,First of Grandsire - 4.
309143,3,Rung to mark the wedding of Catherine Pickup and Phil Bradley.
1145012,0,"First blows in the method for 3,4,5"
1145012,1,11/12
406710,0,For KCACR Tonbridge Quarter Peal week
1123042,0,First Quarter on the bells following re-configuration as a lighter ring with two new trebles. For KCACR Tonbridge District QP week.
1141269,0,First as conductor at first attempt - 3
1080742,0,"100th this year, 300th of Royal & 900th on a tenor - 10"
1080742,1,Rung as a birthday compliment to Jimmy Hodkin
1116462,0,First peal on the bells since 1979.
1116462,1,First in the method on the bells.
1116462,2,100th Major: 5
1116462,3,Rung to mark those who were licensed as Readers on 12th October:
1116462,4,"Isabel Adcock (Tollehsunt D'Arcy Tolleshunt Major), Jane Begley (Walthom Holy Cross Team Ministry), Jacqualine Lindoe ( Westcliff-on-Sea St. Peter with St. Cedd and the Saints of Essex), Rhona McEune (Bradwell-0n-Sea and St. Lawrence), John Shaw (Basildon St.Andrew with Holy Cross), Margaret Wilson (Frinton, St.Mary Magdalen) , Stacie Withers (Mistley with Manningtree St. Mary and St. Michael) and Readers admitted:"
1116462,5,"Allison Cline-Dean (Chelmsford Cathedral), Peter Norgate ( Rayleigh Team Ministry) Anne Wild (Messing All Saints) Timothy Whitfield ( North Blackwater Parishes)."
307724,0,1st Quarter: 1. Rung for the SE District Quarter Peal Fortnight
384116,0,Congratulations to Oliver for achieving a MSc with distinction from Huddersfield University.
307744,0,1/4
1151006,0,"First on the bells since augmentation to 6. To celebrate the 50th anniversary of Peter Sell's first peal on 28/10/63. Also in memory of his mother Barbara Sell who died 24/07/2013 and of his late father, Rev H C Sell, a former vicar of this church. Peter now completes peals in all of the churches with bells where his father was a priest."
1091777,0,Rung for the SE District QP Fortnight.
1121471,0,"Roy Jones would like to be associated with this quarter, arranged and rung in his presence in thanksgiving for the life of his cousin Mark Purritt, formerly of Marston, late of Derby, whose funeral was yesterday."
1081619,0,Rung for the 90th anniversary of the
1081619,1,"Swansea & Brecon Diocesan Guild (founded on Saturday 27th October .1923) . Also for the first peal for the Guild , rung at Talgarth on October 29th 1923 , with the same arrangement of methods."
1081619,2,50th peal together 1:6
1092679,0,200th quarter peal together: 2 & 5. 99th quarter peal this year: 5.
1087165,0,Birthday compliments to Steve Tucker
1119576,0,Rung for Guild Quarter Peal Week
1072691,0,First TB -1
1072691,1,For Devon Guild Quarter Peal week
1113583,0,"First On Twelve 3,5"
1113583,1,First of Maximus 8
1113583,2,First of Maximus on the bells and in Cornwall.
1113583,3,A compliment to and remembering Anthony J Davidson.
1151002,0,Rung to mark the 60th Anniversary (24.10.53.) of Tim Wraight's first peal which was at Upchurch.
1149303,0,Rung for the Upton Grey Autumn Festival.
1105215,0,Rung to celebrate the Golden Wedding Anniversary of Ken & Pat Phillips.
308175,0,"In memory of Norma Futers who died recently, the wife of George, a ringer here for fifty years."
1147728,0,1st in method by all except 6
1103015,0,An 80th birthday compliment to John S Barnes.
1103015,1,"1st in method: 2,3."
307711,0,175th together: 2 and 8. For the Gloucester & Bristol D.A. peal and quarter peal festival.
307746,0,3/4
307747,0,"For Evening Vigil and to mark the retirement of Canon Michael Ryan, priest of St Wilfrid's 1999 - 2013."
307747,1,4/4
1100217,0,Rung for the SE District Quarter Peal Fortnight.
1149219,0,For G&B quarter peal week.
1064503,0,1st quarter - 6 For G&B Quarter peal week
1091776,0,300th Quarter Peal on the bells.
1091776,1,Birthday compliment to Jimmy Hodkin.
1117903,0,Rung for the Association Quarter Peal Week and to celebrate the re-instatement of the Tenor Clapper after it's failure at the previous week's Branch Meeting
1072941,0,For For Gloucester & Bristol D.A. peal and quarter peal week and also to celebrate the reinstatement of the Tenor clapper after its failure at the Branch meeting the week previously.
1147940,0,First peal in the method
1147940,1,Brigstow Alliance Major
1147940,2,h -58-14.58-58.36.14-14.38-58
1115586,0,Remembering Tony Lewis
1066748,0,First of Yorkshire as Conductor.
1066748,1,Circled the tower 8.
1066748,2,100th together 1 and 6.
1066748,3,A wedding compliment to Andrew Garrett and Wayeta Burudi.
1079872,0,First peal of Reverse Canterbury Pleasure Place Minimus and Doubles
1079872,1,Rung for our Harvest Festival
1149687,0,First blows in method for Mark
1149687,1,7/12
307816,0,Rung as part of Leeds & District Quarter Peal Week
307810,0,1 - First Quarter. Rung as part of Leeds & District Branch Quarter Peal week
1149546,0,5/12
1075557,0,1: First of Minor
1075557,1,Rung in celebration and glorious memory of my friend Rory Merchant; cheers Rory!
432947,0,First on ten: 7.
1083029,0,First as conductor (aged 79). In celebration of the life of Tony Molinoli of the Holy Trinity band.
1148624,0,Compliment to Andrew on completing 40 years as organist of this church.
1122372,0,First in method by all except 1
1151000,0,Rung in memory of Fay Delday.
1148843,0,"First in method 2,3,5,6"
1148843,1,8/12
1127757,0,"Rung to congratulate the Rev. Canon Fred Fox, former Rector of this Parish, on attaining 60 years in Holy Orders."
307612,0,Rung as a 70th birthday compliment to Judy Couperthwaite.
1127749,0,"Rung in celebration of a fantastic year of ringing with Graham Peck at Freeland and beyond, and wishing him the very best of everything in pastures new."
1127749,1,1st Quarter peal: Tenor
1044713,0,Belated birthday compliment to James Tidman
1151007,0,First Blows in method for Mark
1151007,1,6/12
1834317,0,1st Minor: 3.
1145020,0,First London: 4. 600th towerbell quarter: 6.
1082769,0,"1st in method: 2, 7"
1082769,1,100th QP this year: 1
1082769,2,First quarter peal for all with a puppy in the tower!
1082769,3,"A get-well compliment to Aaron Moulder, sick as a pig after this morning's efforts at Nunney to ring the Minor version"
1047365,0,First 8-Spliced: 4
1122690,0,First Quarter in method 4
1105829,0,Birthday compliment to Trevor Lock.
440564,0,Birthday compliments to Diane and Craig Leach.
440564,1,Most methods 4.
1145909,0,After Oxford TB failed.....
307605,0,First in hand and of minor: 1-2.
1124880,0,First in method - 3
1051630,0,Rung to celebrate Neville Palmer's tenth anniversary as organist and choirmaster. First quarter peal at first attempt - Harry Palmer (Son of Neville Palmer)
1919715,0,Rung as a compliment to Mandy Allen (sister-in-law to 5) and Bryan Moore on the occasion of their wedding
1919715,1,43 of 60 - 3
1086919,0,"Rung to Celebrate the life of Derek Soames, who was sadly taken from us on the 24th October, A great member of the Community and Father of Steven and Grandfather of Hannah and Lauren valued members of the Settle tower Band"
1084999,0,In thanksgiving for the life of Shelagh Melville
1084999,1,42 of 60 - 2
1585430,0,"As a birthday compliment to Keith Game and rung to mark the launch of ""Absent without leave"" the new book by another St Marks ringer Paul Livingston aka Flacco"
307843,0,"Rung during a colloquium on change ringing (""From Maths to Bollywood"") to an audience of around 150 scientists, mathematicians and engineers."
1139640,0,"A farewell to the Rev John Hall, Rector of the Terling Group of Parishes which includes Faulkbourne."
1139640,1,First peal in the method.
1139640,2,x 3 x 456 x 256 x 23 x 4 x 1 x 456 x 78
1139640,3,lh B
1106596,0,Rung prior to the Finale of Thatcham Festival of Arts and Leisure
1834318,0,Rung to commemorate the baptism of Prince George Alexander Louis of Cambridge into the Christian Church
1585987,0,"In memory of John Caldwell 1953-2013: Bellringer, Yachtsman, Artist, Engineer."
1096959,0,First in method by all except 2
1140113,0,First London as Conductor
1141268,0,"Dedicated to the memory of Geoff Abbott who died suddenly on 19th October 2013. Geoff was the brother of Rev Barry Abbott, rector at Whickham."
307625,0,"Rung prior to a celebratory Mass to mark the retirement of Canon Michael Ryan, priest at St Wilfrid's 1999 - 2013."
1707235,0,"Rung Half Muffled in memory of Alan Pidgeon (HLM) who's funeral was today. A loyal friend and supporter of ringing at this tower. ""When we leave this earth the love that we've given and received remains behind to light the lives of those we touched"". Alan touch 100s of lives."
1120220,0,1st inside - 2
307493,0,1st Plain Bob Minor 2
1143858,0,1st Quarter Peal of Major on handbells for the Barrow & District Society. 1st Quarter Peal at this address.
1070676,0,1st Stedman Doubles - 2
1070676,1,Thanksgiving for the life of Pat Tiley whose memorial service was held today at Hayes Free Church.
1079225,0,First in method - 3
1115306,0,Rung to celebrate the baptism yesterday of HRH Prince George of Cambridge.
437649,0,For the Christening of Prince George by members of The Ladies Guild plus honorary friend.
1146912,0,Rung for the SE District Quarter Peal Fortnight.
1146912,1,"First Minimus: 1,2,3 & 4!"
1456111,0,First of 6 spliced: 3 & 7.
1112134,0,*First Doubles 'inside'
1112134,1,"Especially arranged and rung following practice night to celebrate the Christening yesterday at the Chapel Royal of HRH Prince George of Cambridge by the Archbishop of Canterbury with the Bishop of London in the presence of HM The Queen & HRH Philip, Duke of Edinburgh."
1150110,0,1/12
1053813,0,Rung for the confirmation service
1119914,0,First quarter peal of Minor: 1
1584227,0,First Quarter in the method. Conspicuous Hill Delight: 34X34.14X12X16.34.1234.12.56-12. 800th Australian quarter: 6. To mark Lloyd's safe return from North Korea.
1073233,0,"First in Method: 2, 7"
1090621,0,4/12
1080736,0,"Rung for the birth of Samuel Werder, son of Victoria Werder, a member of the Great Rissington Local band."
1072303,0,In Memoriam of Roger E Peckham. 1945 -2013 Acknowledging his great help at Gressenhall.
1103750,0,Rung as part of the G & B Peal & Quarter Peal Festival
1100788,0,Congratulaions to Jessica & Joe Buswell on the birth of Emily.
1100788,1,First Grandchild for Anne Buswell.
1141861,0,Rung for the SE District Quarter Peal Fortnight. First quarter peal for Gill Twissell.
307438,0,"In memoriam Roger E Peckham, 1945-2013"
307438,1,Requiescat in Pace
1247711,0,"First in method: 4,6,7"
1247711,1,By Thursday lunchtime band.
1930310,0,Rung as a thanksgiving for the life of Alan Pidgeon on the day of his funeral
1118654,0,First inside - 2.
1118654,1,Rung to congratulate Matthew Franklin and Rebecca Taylor on their engagement.
1097699,0,Most Methods: 2
1097330,0,Rung for the SE District Quarter Peal Fortnight.
1522986,0,"Engagement compliment to 1 & 8, rung by a band of Cumbrian Codgers. First Triples and first away from home tower: 1 & 8."
1108609,0,Rung for the SE District Quarter Peal Fortnight.
413366,0,First Caters as conductor 6. First on 10 and for 20 years 10.
413366,1,Rung to wish Ernest T. Carvell a speedy return to good health and to congratulate him on achieving 70 years in bell ringing at this tower and 64 years in St Saviour’s choir with best wishes for his forthcoming 84th birthday.  We would also like to congratulate Ian Whitehead who has sung in the same choir for 70 years.
413366,2,Will Harrison and Tommy Morgan would like to be associated with this quarter.
1063551,0,First in method - 3 & 4
1583877,0,"In celebration of the life of Roger Peckham, of Ashill, Norfolk."
1102422,0,Rung for the annual Reading School Commemoration Service
1140118,0,First in method - 2 & 5
1101833,0,2800th Quarter for Valerie
1101833,1,First blows in method for Mark
1101833,2,3/12
1062053,0,For G&B Quarter peal Festival
1047172,0,1st of Stedman Triples - 6
1047172,1,For G&B quarter peal festival
1085302,0,"90th Birthday Compliment to Irene Barrett, resident of Toller and a member of the Bradpole band. Irene sat in the ringing room throughout the quarter"
1122689,0,First quarter on treble.
1057407,0,"First blows in method 3,4,5,6"
1057407,1,2/12
1097331,0,7 1st Quarter Peal at Woburn as Conductor
1096228,0,Rung as part of the G & B Peal & Quarter Peal Festival
1110727,0,"Rung to celebrate the Baptism today of HRH George Alexander Louis, Prince of Cambridge."
307384,0,In memory of Alan Pidgeon.
307384,1,Rung during G&B Peal and Quarter Peal week.
1053711,0,"Rung as a pre-wedding compliment to Phil Bradley and Catherine Pickup (daughter of 2, niece of 6) who will be getting married this Saturday."
1053711,1,"Part of this Quarter Peal will be broadcast on Radio 3 during the weekend of 23 November as part of Benjamin Britten's centenary commemoration, celebrating special places that he enjoyed."
406658,0,"Bosham Delight Minor previously un-named (CCC No. 1387, x56x16x56x36.14x12.36, le 12)"
1585155,0,1st in Australia: 5. 75th birthday compliments to the treble ringer.
307377,0,First inside to Major: 3
307377,1,"Rung to celebrate the Christening of His Royal Highness, Prince George of Cambridge."
1076707,0,Rung for the Christening of HRH Prince George of Cambridge.
1124887,0,"Rung to celebrate the Christening, today, of HRH Prince George of Cambridge."
1096966,0,Fore G&B peal and quarter peal week
1096966,1,For the Baptism of Prince George
1782447,0,"Rung to celebrate the Christening, today, of HRH Prince George of Cambridge."
1077946,0,* First quarter.
1077946,1,Rung as part of G&B Gloucester Branch Quarter Peal Festival.
1077946,2,£3.
1059234,0,Rung as part of the G & B Peal & Quarter Peal Festival
1131723,0,A thanksgiving for the life of Giles Corby.
307527,0,First in method  2 and 5.
307527,1,Rung to mark the Christening today of HRH Prince George Alexander Louis of Cambridge.
1084998,0,Rung to celebrate the christening of HRH Prince George Alexander Louis of Cambridge.
1106166,0,1st quarter peal at first attempt - 1. Many thanks to Marianne for standing in at a few minutes notice.
1106166,1,Remembering Charmian Hill.
1030956,0,First quarter in hand 1-2
1075968,0,First peal of Surprise:3.
1075968,1,"To mark the christening, earlier this day, of HRH Prince George of Cambridge."
1146614,0,Rung to celebrate the baptism of HRH Prince George Alexander Louis of Cambridge.
1146614,1,Also 30th Birthday compliment to Helen Marshall (24th October).
1058320,0,Rung for the baptism of HRH Prince George of Cambridge
1116977,0,"7,6,8 cover, most methods for 2nd ringer. For G & B Peal and 1/4 Peal week"
1070675,0,Rung for the Christening of HRH Prince George of Cambridge.
1104340,0,"Rung to welcome Amber Marie Hughes, a grand daughter for George & Diana Pipe, born on 29th September 2013."
1104340,1,Also rung for District Quarter Peal fortnight.
1137299,0,"Rung as a farewell compliment to Jan Stokes, who has been our friendly and tolerant neighbour for longer than there have been bells at Woodlands."
1068656,0,"Rung on the occasion of the 371st Anniversary of the first conflict of the English civil war, the battle of Edgehill, which took place between Kineton and Radway"
1114537,0,Rung for the baptism of Prince George of Cambridge at the time of the service.
1114537,1,Also best wishes to ringer of 3 on his last day as a teenager.
1046113,0,First quarter in method: 4
1046113,1,Rung for Winchester District Ringing Festival 2013
1141868,0,To commemorate the Christening of Prince George.
307526,0,To celebrate the christening of Prince George
307289,0,Rung in memory of Rex Corke.
1126121,0,"First quarter in the method by all the band. 500th together - 1 & 4. Completes nine Surprise Major alphabets - 8. Rung to celebrate the Baptism of Prince George of Cambridge, which took place this day at St James' Palace."
1100787,0,Rung for the Christening of HRH Prince George of Cambridge.
1097965,0,Most m/v as conductor.
1107040,0,"Rung to celebrate the Baptism today of HRH George Alexander Louis, Prince of Cambridge."
1122695,0,"First of Grandsire Triples: 3,7."
1073540,0,To celebrate the christening of HRH Prince George at the Chapel Royal St James Palace
1057762,0,5: first in Major
1057762,1,8: 100th Quarter Peal
1100534,0,Congratulations to Sarah & James Judge on the birth of Alice. A sister for Isobel.
1080741,0,Rung to celebrate the 50th birthday of Louisa Henderson.
1129220,0,"Rung as a 90th Birthday Compliment to Phillip Toogood, Former ringer of St Mary's, Also for the christening of HRH Prince George of Cambridge."
1092998,0,Rung for the 371st anniversary of The Battle of Edgehill which took place near to Radway on October 23rd 1642.
1127756,0,Rung to mark the Christening this afternoon of HRH Prince George of Cambridge.
1124553,0,Rung half muffled following the funeral service of
1124553,1,"Dr Arthur James Dinn,who served this Church,Parish & Community for many years."
1124553,2,May he rest in peace
307442,0,"To celebrate the baptism today, in the Chapel Royal, St James' Palace, of Prince George Alexander Louis of Cambridge, son of the Duke and Duchess of Cambridge and great grandson of Her Majesty Queen Elizabeth II. Also to celebrate the Golden Wedding Anniversary of Roger and Helen Peberdy on 19th October 2013."
1119919,0,For Gloucester & Bristol D.A. peal and quarter peal festival.
327143,0,For the christening of HRH Prince George of Cambridge.
327143,1,£BD
1141275,0,First peal in the method:
1141275,1,-38-1456-1256-18-14-18-56.78 le12
1086113,0,Rung to celebrate Prince George being christened at St James's Palace on this day.
1086113,1,1st multi method quarter : 4
1116084,0,Specially arranged and rung as a compliment to HRH Prince George of Cambridge on the occasion of his christening at St James's Palace.
307424,0,To Celebrate the Christening of Prince George Of Cambridge
1145013,0,"For part of G & B Quarter Peal Week, and the christening of Prince George"
1075556,0,Rung to celebrate the baptism of HRH Prince George Alexander Louis of Cambridge.
1129222,0,Rung in loving memory of Anna Jones on the first anniversary of her death.
307339,0,First quarter of Royal as conductor.
307339,1,For the Christening this day of Prince George of Cambridge.
1125711,0,Rang in thanksgiving for the life of Paul Joseph Castell (1964-2013) whose funeral was today at Gt Finborough.
1058489,0,1st 8 spliced in hand: 3-4 and 5-6.
1057411,0,Rung for the G&B peal and quarter peal week.
1049162,0,Rung for G&BDA quarter peal week.
1047536,0,"This is Heather Peachey's 500th Peal, rung in her native parish. Rung to celebrate the 100th birthday today of 'Dids', lady of the local parish."
1085616,0,Rung in memory of Roger Peckham. 700th peal - 1. 200th peal and 1st of Bristol Royal - 4.
1048231,0,First blows of Double Norwich Royal by all the band. 150th quarter peal on this bell - 6.
1098320,0,First inside in the method - 4
1098320,1,Rung on the back five after meeting short for practice night.
307703,0,Rung prior to a Service of Thanksgiving and Remembrance to mark the 25th Anniversary of the Jupiter Cruise Disaster which involved pupils and adults from Havering schools.
1090256,0,Rung during the Winchester District quarter peal fortnight
406689,0,"In memory of Bill Aley of Nazing,- Life Member of Essex Association"
406689,1,600th peal for the Essex Association - 1
1084997,0,First quarter in method; 4
1084997,1,Rung for Winchester District Ringing Festival 2013
413362,0,For the Christening of Prince George.
413362,1,"150th Quarter Peal together 3,4."
307287,0,Treble ringer's 100th Quarter on the first bell she ever rang
307287,1,25th Quarter together - 4 & 6
1100216,0,"Rung to celebrate the birth of Jessica Elizabeth Charlotte Tinsley born on 1st October 2013. Rung by her parents (4 and 6), grandparents (2 and 3), aunt (1), and uncle (5). First as conductor - 1"
1084494,0,For G & B Peal & 1/4 Peal weeek.
1084494,1,1st 1/4 for Olly Bradley aged 12
1058101,0,First peal in the method by all & for the Guild.
1102054,0,First of Minor - 4
1102054,1,"Rung as a belated 70th Birthday Compliment to Monica Gibbs, wife of 4, also refreshments lady at the Siston Friday morning practice."
1102054,2,Also for G&B Quarter Peal Week.
1052275,0,First Quarter of Spliced as Conductor.
1052275,1,For SE District Quarter peal fortnight.
1051189,0,30th Birthday compliment to Jennie Toze.
1051189,1,1st Qtr on the bells following rehanging.
1064297,0,"Rung to celebrate the safe arrival of Jack Rowe , a grandson for Geoff & Ann Andrews"
307209,0,Rung to congratulate Matthew Franklin and Rebecca Taylor on their engagement.
1051544,0,Remembering Shelagh R Melville who died on 18/10/2013
406657,0,Remembering Roger Peckham who passed away 19/10/2013.
1079488,0,For Trafalgar Day (1805)
1079488,1,For Selby & District of YA Quarter Peal Week.
1079488,2,£3 Donation
1583858,0,First inside - 2.
1584488,0,Happy 18th Birthday to Matthew. (17/10/2013)
1134472,0,Rung to celebrate the Battle of Trafalgar.
1071654,0,300th peal of London Surprise Major-3
1136616,0,1st Cambridge: 4
1136616,1,"To celebrate the life of Chris Dowrick who died 20th Oct, husband of Mary, a member of the local band."
1136616,2,Also to mark the baptism on 23rd Oct of HRH Prince George of Cambridge
1078449,0,First quarter peal in the method by all the band. Rung on Trafalgar Day.
1056672,0,575th quarter: 2. For Gloucester & Bristol D.A. peal and quarter peal festival.
1900940,0,"With the band's best wishes to Hannah Burton, 21 today."
1122129,0,"No less than a course between previous leads of each method, other than Carlisle which has 4 leads between."
1142274,0,"First Quarter inside, 5."
1133389,0,First of Pudsey - 4
1085615,0,First in method by all except 4;
1085615,1,to celebrate the 208th anniversary of Nelson's victory at the battle of Trafalgar
1052365,0,Ist Q in m 3.
1079233,0,Lawford Surprise Minor : 34-34.4-2-3.4-4.3 Lh 1
1079233,1,For SE District Quarter peal fortnight.
432920,0,"Rung in celebration of the life of Roger Peckham of Ashill, who died 19th October, R.I.P.."
1045241,0,"First in method inside: 2, 5."
1057201,0,"1st Peal in the method, previously named in a Quarter Peal at Barrow-upon-Humber on 20th March 2005, conducted by the 3rd ringer."
1057201,1,North Lincolnshire Surprise Major: -38-14-58-16-14.12.58.12.36.12.78-12
432918,0,Rung as part of the Leeds and District Branch quarter peal week.
1138032,0,For Trafalgar day
1061392,0,Rung as a compliment to Jackie and Robin Hands for their Pearl Wedding anniversary on 15th October.
432921,0,"Rung by the St Peter Mancroft Guild in celebration of the life of Roger Peckham of Ashill, who died 19th October, R.I.P.."
432919,0,"Rung in celebration of the life of Roger Peckham of Ashill, who died 19th October, R.I.P.."
1095448,0,Rung to thank David Strong for all his work for the Guild over the years.
1051421,0,Rung on the 3rd Anniversary of the passing Mr Henry J Coombs
1099292,0,Rung as part of the G & B Peal & Quarter Peal Festival
324396,0,First in m by all. 500th Devon bell to a Q: 8. 100th together this year: 2 & 8.
307146,0,Completes every pair to quarters of Plain Bob Minor for 1-2
307112,0,"First half peal and longest length on handbells, 5-6."
307112,1,"First deliberate half peal, 1-2."
1088453,0,first quarter-peal inside:3
1088453,1,rung for the G&B quarter peal week
1063201,0,For G&B Quarter Peal Festival
307229,0,First peal in the method:
307229,1,Charlecote Surprise Major:
307229,2,d -3-4-2-3-4-345-34-5
307685,0,For Trafalgar Day
309577,0,With the bands best wishes to Margaret and Eric Godfrey (President of the Surrey Association) on their move from Addington to Loughborough.
1117629,0,Rung prior to Evening Service and as a birthday compliment to Heather Grigson of the local band.
1130978,0,"First inside, 4."
1132990,0,First of Plain Bob Triples inside (2)
1132990,1,Rung for the Civic Service and to wish Hannah Guggiari good luck in her new internship in London
1140526,0,Rung for morning service
1052765,0,First in method for all inside.
1118651,0,"In memoriam Roger Peckham, who died yesterday. Rung during the 80th anniversary year of the first peal of London No.3 S Royal, rung on these bells on 4th February, 1933."
1904535,0,Rung to celebrate Geoff's 80th birthday
1134471,0,Rung immediately prior to the Deanery Confirmation Service at St Mark's Little Common in celebration of the Confirmation Candidates witness.
1134471,1,Rung with the tenor covering.
1208340,0,The first peal on the bells
306894,0,"A 90th birthday compliment to Maureen Perrett, and in memory of Alan Pidgeon."
306894,1,First quarter of triples for 1.
306894,2,50th quarter for 8.
1134733,0,First quarter peal - 6
1065311,0,"Rung prior to Evensong, to celebrate the forthcoming baptism of H.R.H. Prince George, the Prince of Cambridge, on Wednesday 23rd October 2013."
1065311,1,With thanks to Ian & Christine Hasman for coming over and to Ian for conducting.
1065311,2,(Rung also for the Lincoln Diocesan Guild)
1081336,0,For Evensong.
1137298,0,For Evensong. Also to mark the 90th anniversary of the Swansea & Brecon Diocese and the S&BDG.
406861,0,To welcome Arthur Michael Allen (Clarissa's grandson) and to wish Ann a happy retirement.  Rung during the IW quarter peal fortnight.
307037,0,100th peal - 2.
307037,1,First in method -  6.
1110356,0,"Rung in affectionate memory of Albert M Tyler by many of those with whom he had rung the most peals, to mark the 20th anniversary of his death. Also remembering Tudor Edwards, Albert's leading peal ringer. 3000th tower-bell peal: 9. 200th peal on these bells: 10. 100th peal on these bells: 4."
384968,0,Believed to be the first quarter peal ever rung in the method.
384968,1,"In memory of Ivor Bramich, formerly tower captain at Suckley and Broadwas, Worcestershire, who regularly rang at Bromyard."
306851,0,"First for the Guild - 1, 5"
306851,1,First on 8 - 1
306851,2,First Major as conductor
306851,3,Rung after the University Sermon
1098319,0,Rung in the Association quarter peal week and to mark the retirement of Rev Barry Raven after 41 years in the ordained ministry.
1139246,0,"Rung prior to the Service to celebrate the life of Canon Leslie Virgo, Rector of Chelsfield for 37 years (1974 - 2011) who died 6th August, aged 87."
1139246,1,"John and Simon Virgo, two of Leslie's sons, learnt to ring during the early years of his incumbency."
1135303,0,After the South Cheltenham Team Taize Service.
1135303,1,"200th quarter on the bells, rung by the 6 ringers who have rung most quarters on the bells"
1102421,0,300th quarter peal as conductor
1102421,1,Rung for evening service and as part of the
1102421,2,G & B Peal & Quarter Peal Festival
307084,0,Rung to celebrate the life of Stephen R Noble
406645,0,Rung by a Tuesday night practice band.
1096226,0,For Sunday Service
311476,0,For the morning service. As a Birthday compliment to 4 and 6.
311476,1,£BD
1045397,0,Rung by lunatics for the lunar eclipse and to tintulate the caravaners currently bogged down in Croome Park.
1073232,0,Circled the tower to quarters-8
1134165,0,"Rung for Evensong , also with the best wishes of the band to Chris and Trish on their forthcoming trip to Australia , and to mark the 10th anniversary of something interesting happening in Belgium ,"
1045533,0,Most Methods 3.
1045533,1,Rung Prior to the Festival Service for The Conclusion of the Celebrations for the Eight Hundredth Anniversary of the Dedication of this Priory Church. Dedicated by Hugh Bishop of Lincoln on St. Luke's Day 18/10/1213.
1096227,0,For evensong
1096227,1,First spliced 2 & 4
1142598,0,For evening praise service
1142598,1,"First minor - 1, 3 & 6"
1712775,0,6: First Cambridge 6.
1119213,0,Rung for the Trafalgar Day service.
1116976,0,Rung to mark Trafalgar Day
1070066,0,Rung for the G & B Peal & 1/4 Peal Festival.
1070066,1,1st 1/4 Peal for Teresa
1118653,0,"First quarter peal, 8"
307113,0,For Evensong
1143044,0,Rung prior to Reflective evening service.
1143044,1,1st Lincolnshire Royal - 2.
306865,0,First quarter peal of Spliced: 5.
306865,1,For the Guild Quarter Peal Month.
1129611,0,For Association Peal & Quarter Peal week in memory of Alan Pidgeon of Chipping Sodbury
1129611,1,1st quarter peal 6
1118652,0,First Bristol: 2
1118652,1,800th peal on the bells.
1118652,2,"A thanksgiving for the lives of Mary Hayes (83), mother of Christine Knight, and Michael Daniels (71) former ringer at this tower and latterly at Bredfield."
307024,0,For evensong.  Rung as part of the Guildford District Quarter Peal Festival
1044040,0,"1,600th quarter peal - 5. First in the method - 2 & 3. Rung for Choral Evening Prayer."
1067329,0,First TB inside: 2
1067329,1,For morning service
1136045,0,"Celebrating the 10th wedding anniversary of Andrew and Susan Riches, married on 11th October 2003"
1073539,0,Rung for evensong service
306823,0,Rung on the light five prior to the Cathedral Eucharist.
1131286,0,"First in method: 2,6 and 7."
1131286,1,For Evensong
1065310,0,First in method for all the band.
1126967,0,Circled the tower 47 times -4.
1143038,0,For Evensong
1134479,0,Rung for morning service.
310297,0,Rung as part of the South Notts District Quarter Peal weekend.
1056550,0,Rung for Sunday Service
1585710,0,Remembering those people who have suffered from the NSW bushfires in recent days and also all the animals which have died.
